id,1
1,72.0
2,56.0
3,76.0
4,227.0
5,339.0
6,155.0
7,89.0
8,32.0
9,113.0
10,61.0
11,58.0
12,33.0
13,60.0
14,66.0
15,92.0
16,119.0
17,25.0
18,66.0
19,63.0
20,
21,146.0
22,27.0
23,15.0
24,88.0
25,12.0
26,18.0
27,19.0
28,47.0
29,109.0
30,88.0
31,63.0
32,69.0
33,33.0
34,71.0
35,61.0
36,41.0
37,55.0
38,127.0
39,184.0
40,124.0
41,48.0
42,120.0
43,97.0
44,69.0
45,60.0
46,46.0
47,179.0
48,33.0
49,1.0
50,13.0
51,118.0
52,63.0
53,
54,688.0
55,186.0
56,128.0
57,74.0
58,92.0
59,57.0
60,109.0
61,117.0
62,167.0
63,195.0
64,255.0
65,280.0
66,506.0
67,274.0
68,136.0
69,254.0
70,367.0
71,297.0
72,395.0
73,446.0
74,39.0
75,179.0
76,122.0
77,101.0
78,99.0
79,89.0
80,90.0
81,129.0
82,26.0
83,52.0
84,593.0
85,231.0
86,554.0
87,439.0
88,179.0
89,289.0
90,111.0
91,86.0
92,153.0
93,198.0
94,228.0
95,277.0
96,335.0
97,230.0
98,400.0
99,384.0
100,151.0
101,257.0
102,530.0
103,471.0
104,296.0
105,142.0
106,39.0
107,366.0
108,98.0
109,219.0
110,146.0
111,175.0
112,166.0
113,80.0
114,47.0
115,44.0
116,133.0
117,14.0
118,
119,435.0
120,630.0
121,506.0
122,305.0
123,475.0
124,146.0
125,144.0
126,173.0
127,491.0
128,307.0
129,189.0
130,360.0
131,373.0
132,287.0
133,477.0
134,702.0
135,422.0
136,157.0
137,51.0
138,36.0
139,87.0
140,67.0
141,46.0
142,507.0
143,201.0
144,182.0
145,121.0
146,349.0
147,294.0
148,72.0
149,5.0
150,3.0
151,69.0
152,405.0
153,531.0
154,574.0
155,213.0
156,717.0
157,407.0
158,354.0
159,297.0
160,493.0
161,567.0
162,326.0
163,435.0
164,646.0
165,252.0
166,163.0
167,48.0
168,71.0
169,209.0
170,38.0
171,92.0
172,170.0
173,191.0
174,41.0
175,257.0
176,186.0
177,142.0
178,200.0
179,451.0
180,876.0
181,7.0
182,12.0
183,6.0
184,64.0
185,228.0
186,548.0
187,471.0
188,591.0
189,371.0
190,180.0
191,110.0
192,264.0
193,426.0
194,551.0
195,303.0
196,496.0
197,696.0
198,462.0
199,221.0
200,82.0
201,207.0
202,121.0
203,50.0
204,80.0
205,82.0
206,72.0
207,48.0
208,33.0
209,34.0
210,341.0
211,575.0
212,485.0
213,407.0
214,32.0
215,60.0
216,173.0
217,154.0
218,285.0
219,589.0
220,521.0
221,429.0
222,610.0
223,277.0
224,145.0
225,270.0
226,561.0
227,481.0
228,701.0
229,463.0
230,504.0
231,599.0
232,288.0
233,155.0
234,135.0
235,75.0
236,216.0
237,285.0
238,220.0
239,27.0
240,103.0
241,81.0
242,132.0
243,151.0
244,211.0
245,157.0
246,206.0
247,50.0
248,100.0
249,34.0
250,104.0
251,156.0
252,63.0
253,157.0
254,168.0
255,745.0
256,432.0
257,423.0
258,418.0
259,762.0
260,143.0
261,369.0
262,548.0
263,607.0
264,776.0
265,629.0
266,1289.0
267,590.0
268,360.0
269,204.0
270,117.0
271,149.0
272,69.0
273,347.0
274,89.0
275,42.0
276,126.0
277,197.0
278,231.0
279,373.0
280,411.0
281,198.0
282,1.0
283,105.0
284,126.0
285,139.0
286,109.0
287,127.0
288,181.0
289,231.0
290,183.0
291,411.0
292,488.0
293,448.0
294,399.0
295,417.0
296,362.0
297,476.0
298,497.0
299,721.0
300,626.0
301,523.0
