GEOID10,1
270530209033,88.0
270530222002,85.0
270530228011,198.0
270530240062,108.0
270530239013,190.0
270531255003,107.0
270531028003,21.0
270531030001,17.0
270531031001,30.0
270531036001,26.0
270531036002,31.0
270531037001,9.0
270531037003,17.0
270531040005,59.0
270531028002,33.0
270530022002,18.0
270530022001,22.0
270531030002,43.0
270531039001,4.0
270531040001,49.0
270530024001,24.0
270531039002,1.0
270530233001,63.0
270530233002,37.0
270530233004,68.0
270530233003,60.0
270530235025,120.0
270530234001,106.0
270530234003,43.0
270530271012,2612.0
270530271013,3011.0
270531048002,8.0
270530264032,347.0
270530264021,347.0
270530273001,393.0
270530275032,461.0
270530277001,1705.0
270530277004,1352.0
270530277003,406.0
270530277002,3014.0
270530277005,362.0
270530266122,208.0
270530266061,183.0
270530266093,145.0
270530266092,209.0
270530241002,51.0
270530241003,45.0
270530242002,105.0
270530242003,64.0
270530242001,81.0
270530243004,82.0
270530243003,30.0
270530243002,16.0
270530245003,55.0
270530243001,58.0
270530268106,17.0
270530257016,312.0
270530260153,464.0
270530260202,416.0
270530260211,436.0
270530266091,287.0
270530262083,298.0
270030502162,1905.0
270030502151,1878.0
270030502163,717.0
270030502103,3802.0
270030502104,1311.0
270030502152,840.0
270030513051,65.0
270030502242,1650.0
270030507121,302.0
270030507122,86.0
270030510022,53.0
270030511011,221.0
270030511015,98.0
270030511014,58.0
270030511012,84.0
270030511013,164.0
270030511021,112.0
270190901004,1070.0
270190903011,1854.0
270190907012,304.0
270190907011,550.0
270190906011,127.0
270190906022,287.0
270370611082,1367.0
270370605023,112.0
270370605024,62.0
270370605053,20.0
270370605054,1517.0
270370605021,236.0
270370607333,185.0
270370605032,119.0
270370605034,145.0
270370605033,87.0
270370605083,948.0
270370614012,7013.0
270370607461,22.0
270370609072,133.0
270370608232,133.0
270370609051,986.0
270030501151,1907.0
270030509011,115.0
270030502361,1416.0
270030501153,1715.0
270030501152,1794.0
270030502282,910.0
270030511022,195.0
270030511023,99.0
270030511033,131.0
270030501071,5488.0
270030501161,2717.0
270030501141,2093.0
270190906021,274.0
270190906012,363.0
270190907021,2198.0
270190909003,312.0
270190907022,197.0
270370605084,844.0
270370607342,452.0
270370605082,619.0
270370605091,1588.0
270370608132,620.0
270370608201,1611.0
270370608212,218.0
270370606042,443.0
270370610011,2255.0
270370611061,101.0
270030502281,659.0
270030502181,1810.0
270030502252,759.0
270030501154,3395.0
270030510021,60.0
270030510023,99.0
270030505052,59.0
270030505054,59.0
270030505051,154.0
270030502251,2250.0
270030501163,4000.0
270030501081,2774.0
270030501101,1395.0
270030516003,4979.0
270030502101,5952.0
270190909004,400.0
270190908005,222.0
270190908003,191.0
270190907013,835.0
270190903013,228.0
270190909002,181.0
270370611071,297.0
270370602012,101.0
270370602013,103.0
270370602021,130.0
270370602022,161.0
270370602023,61.0
270370603011,112.0
270370603013,12.0
270370603012,12.0
270370603014,46.0
270370603023,78.0
270370603022,126.0
270370604023,20.0
270370603021,29.0
270370604012,47.0
270370604021,222.0
270030501092,4361.0
270030501094,1127.0
270030501102,2156.0
270030501112,1137.0
270030502261,488.0
270030502171,2928.0
270030508051,227.0
270030508183,1126.0
270030508161,1912.0
270030504011,239.0
270030502271,127.0
270030504012,194.0
270370605051,124.0
270370604022,33.0
270370605052,831.0
270370601012,47.0
270370601014,42.0
270370601011,47.0
270370601013,43.0
270370607301,368.0
270370601021,55.0
270370601022,63.0
270370601023,41.0
270370601031,88.0
270370601041,92.0
270370601052,212.0
270370605062,552.0
270370606031,129.0
270030502191,979.0
270030502172,1052.0
270030502201,998.0
270030502202,242.0
270030502203,402.0
270030502204,219.0
270030502211,312.0
270030502212,267.0
270030502272,417.0
270030505011,31.0
270030504022,210.0
270030502301,1999.0
270030502322,400.0
270030502371,2234.0
270370606034,281.0
270370607271,76.0
270370607291,427.0
270370607272,204.0
270370607303,204.0
270370607351,201.0
270370607431,94.0
270370607353,71.0
270370607261,275.0
270370607252,39.0
270370607251,158.0
270370607091,99.0
270370607093,203.0
270370607412,106.0
270030502213,1256.0
270030502222,157.0
270030502221,104.0
270030502223,179.0
270030502224,260.0
270030502342,2043.0
270030502351,968.0
270030502341,764.0
270030502331,1130.0
270030502362,188.0
270030504023,90.0
270030508213,75.0
270030508211,80.0
270030508201,263.0
270030508202,93.0
270030508212,321.0
270030506081,100.0
270030507041,157.0
270030506103,97.0
270370607422,243.0
270370608241,221.0
270370610031,4643.0
270370608151,516.0
270370608162,333.0
270370608171,127.0
270370608191,151.0
270370608172,121.0
270370608173,243.0
270030502292,419.0
270030507101,53.0
270030507102,147.0
270030507103,88.0
270030507104,257.0
270030507091,393.0
270030507092,105.0
270030507123,152.0
270030507124,161.0
270030507111,672.0
270030507021,200.0
270030508131,962.0
270030510011,147.0
270030508113,147.0
270030508102,126.0
270030508133,84.0
270030509012,123.0
270030510012,83.0
270030512061,74.0
270030508181,124.0
270370608181,352.0
270370609021,792.0
270370615011,3453.0
270370606051,1426.0
270370606062,375.0
270370606032,505.0
270370608253,238.0
270370608261,173.0
270370608263,174.0
270370602011,121.0
270370601053,85.0
270370604011,55.0
270370604024,18.0
270030507112,120.0
270030507113,145.0
270030507114,89.0
270030507115,109.0
