GEOID,1
270319900000,53.0
270759901000,
271659501001,3022.0
271219702001,1054.0
271219701001,6275.0
271219704001,2203.0
271219703001,6217.0
271617901001,7310.0
271617903001,3777.0
271617902001,3234.0
270239505001,5499.0
270239503001,8451.0
271159502001,52994.0
271159504001,122403.0
271159508001,19589.0
271159505001,46336.0
270119501001,15654.0
270119503001,1129.0
270119502001,6707.0
271659503001,892.0
271574905001,13482.0
271574901001,4485.0
271574904001,12381.0
271574903001,40.0
271574902001,17630.0
270290003001,69154.0
270890801001,40667.0
270890804001,3232.0
270890803001,12470.0
270890802001,22342.0
270017701001,140219.0
270017905011,127853.0
270017702001,167790.0
270017704001,63695.0
270017703001,2299.0
270570704001,4428.0
270570705001,19941.0
270570706001,700.0
270434605001,2253.0
270434602001,5191.0
270434603001,4377.0
270731802001,10514.0
270570707001,40414.0
270570702001,97898.0
271297904001,7090.0
271297906001,1755.0
271297905001,1899.0
271297901001,2775.0
271617905001,561.0
270717902001,3660.0
270717903001,6326.0
270717905001,49191.0
271359701001,52029.0
270774604001,103777.0
270774603001,105135.0
270879401001,1595.0
271019001001,9172.0
271250101001,14053.0
271250102001,6679.0
270753701001,309336.0
270510701001,410.0
270510702001,9070.0
271297903001,12285.0
271359702001,55416.0
270753703001,16389.0
271739701001,1778.0
271739703001,4755.0
271739704001,2679.0
270239506001,1349.0
271159503001,40655.0
271159507001,3357.0
270290001001,6042.0
270290002001,72306.0
271335702001,190.0
271335703001,4590.0
271335701001,7902.0
270434604001,510.0
270634801001,2740.0
270634802001,3364.0
271079601001,12568.0
271079603001,4414.0
271079602001,5654.0
270690901001,97895.0
270690902001,21733.0
270332702001,3671.0
270332701001,4074.0
270332703001,10928.0
270332704001,3346.0
271519603001,11416.0
271174602001,271.0
271277503001,723.0
270434601001,2071.0
270434606001,559.0
270634803001,5531.0
271554601001,6810.0
271554602001,6980.0
271277505001,7081.0
271277502001,3770.0
271277506001,5040.0
270314801001,327775.0
270314802001,32583.0
271174604001,5065.0
271174601001,7907.0
271174603001,323.0
271174605001,5360.0
270570703001,17950.0
270570701001,35868.0
270812010011,12549.0
270812010021,8371.0
270654801001,65927.0
270654803001,1335.0
270654802001,39766.0
270654804001,8829.0
271679501001,4026.0
